task_id,model_id,category,text,tool_call,response,task_name,label,details
"home1_us_vacuum-roborock_downstairs_return_to_base-0","laya","vacuum","Roborock Downstairs return to base","","I heard multiple requests. Please give one command at a time or configure a System 2 fallback agent.","eval-test_expected_states","Bad","AssertionError: assert not {'vacuum.roborock_downstairs': {'expected': {'state': 'returning'}, 'got': {'state': 'cleaning'}}}"
"home1_us_vacuum-roborock_return_to_base-0","laya","vacuum","Roborock return to base","","Sorry, I could not understand that request.","eval-test_expected_states","Bad","AssertionError: assert not {'vacuum.roborock_downstairs': {'expected': {'state': 'returning'}, 'got': {'state': 'cleaning'}}}"
"home1_us_vacuum-start_roborock-0","laya","vacuum","Start Roborock","","<MatchFailedError result=MatchTargetsResult(is_match=False, no_match_reason=<MatchFailedReason.AREA: 2>, states=[], no_match_name=None, areas=[AreaEntry(name='Game Room', normalized_name='gameroom', created_at=datetime.datetime(2026, 9, 21, 15, 56, 26, 507940, tzinfo=datetime.timezone.utc), modified_at=datetime.datetime(2026, 9, 21, 15, 56, 26, 507941, tzinfo=datetime.timezone.utc), aliases=set(), floor_id=None, humidity_entity_id=None, icon=None, id='game_room', labels=set(), picture=None, temperature_entity_id=None, _cache={})], floors=[]), constraints=MatchTargetsConstraints(name=None, area_name='Game Room', floor_name=None, domains={'vacuum'}, device_classes=None, features=<VacuumEntityFeature.START: 8192>, states=None, assistant=None, allow_duplicate_names=False, single_target=False), preferences=MatchTargetsPreferences(area_id=None, floor_id=None)>","eval-test_expected_states","Bad","AssertionError: assert not {'vacuum.roborock_downstairs': {'expected': {'state': 'cleaning'}, 'got': {'state': 'off'}}}"
"home1_us_vacuum-start_roborock_downstairs-0","laya","vacuum","Start Roborock Downstairs","","<MatchFailedError result=MatchTargetsResult(is_match=False, no_match_reason=<MatchFailedReason.AREA: 2>, states=[], no_match_name=None, areas=[AreaEntry(name='Game Room', normalized_name='gameroom', created_at=datetime.datetime(2026, 9, 21, 15, 56, 19, 716796, tzinfo=datetime.timezone.utc), modified_at=datetime.datetime(2026, 9, 21, 15, 56, 19, 716797, tzinfo=datetime.timezone.utc), aliases=set(), floor_id=None, humidity_entity_id=None, icon=None, id='game_room', labels=set(), picture=None, temperature_entity_id=None, _cache={})], floors=[]), constraints=MatchTargetsConstraints(name=None, area_name='Game Room', floor_name=None, domains={'vacuum'}, device_classes=None, features=<VacuumEntityFeature.START: 8192>, states=None, assistant=None, allow_duplicate_names=False, single_target=False), preferences=MatchTargetsPreferences(area_id=None, floor_id=None)>","eval-test_expected_states","Bad","AssertionError: assert not {'vacuum.roborock_downstairs': {'expected': {'state': 'cleaning'}, 'got': {'state': 'off'}}}"
"home1_us_vacuum-start_roborock_downstairs_vacuum-0","laya","vacuum","Start Roborock Downstairs vacuum","","Sorry, I could not understand that request.","eval-test_expected_states","Bad","AssertionError: assert not {'vacuum.roborock_downstairs': {'expected': {'state': 'cleaning'}, 'got': {'state': 'off'}}}"
"home1_us_vacuum-start_the_vacuum-0","laya","vacuum","Start the vacuum","","","eval-test_expected_states","Good",""
"home1_us_vacuum-start_vacuuming-0","laya","vacuum","Start vacuuming","","Sorry, I could not understand that request.","eval-test_expected_states","Bad","AssertionError: assert not {'vacuum.roborock_downstairs': {'expected': {'state': 'cleaning'}, 'got': {'state': 'off'}}}"
"home1_us_vacuum-stop_roborock_downstairs-0","laya","vacuum","Stop Roborock Downstairs","","I heard multiple requests. Please give one command at a time or configure a System 2 fallback agent.","eval-test_expected_states","Bad","AssertionError: assert not {'vacuum.roborock_downstairs': {'expected': {'state': 'returning'}, 'got': {'state': 'cleaning'}}}"
"home1_us_vacuum-stop_the_downstairs_vacuum-0","laya","vacuum","Stop the downstairs vacuum","","","eval-test_expected_states","Bad","AssertionError: assert not {'vacuum.roborock_downstairs': {'expected': {'state': 'returning'}, 'got': {'state': 'cleaning'}}}"
"home1_us_vacuum-stop_the_vacuum-0","laya","vacuum","Stop the vacuum","","<MatchFailedError result=MatchTargetsResult(is_match=False, no_match_reason=<MatchFailedReason.AREA: 2>, states=[], no_match_name=None, areas=[AreaEntry(name='Bedroom 1', normalized_name='bedroom1', created_at=datetime.datetime(2026, 9, 21, 15, 57, 5, 59506, tzinfo=datetime.timezone.utc), modified_at=datetime.datetime(2026, 9, 21, 15, 57, 5, 59506, tzinfo=datetime.timezone.utc), aliases=set(), floor_id=None, humidity_entity_id=None, icon=None, id='bedroom_1', labels=set(), picture=None, temperature_entity_id=None, _cache={})], floors=[]), constraints=MatchTargetsConstraints(name=None, area_name='Bedroom 1', floor_name=None, domains={'vacuum'}, device_classes=None, features=<VacuumEntityFeature.START: 8192>, states=None, assistant=None, allow_duplicate_names=False, single_target=False), preferences=MatchTargetsPreferences(area_id=None, floor_id=None)>","eval-test_expected_states","Bad","AssertionError: assert not {'vacuum.roborock_downstairs': {'expected': {'state': 'returning'}, 'got': {'state': 'cleaning'}}}"
"home1_us_vacuum-stop_vacuuming-0","laya","vacuum","Stop vacuuming","","I heard multiple requests. Please give one command at a time or configure a System 2 fallback agent.","eval-test_expected_states","Bad","AssertionError: assert not {'vacuum.roborock_downstairs': {'expected': {'state': 'returning'}, 'got': {'state': 'cleaning'}}}"
"home1_us_vacuum-turn_on_the_vacuum-0","laya","vacuum","Turn on the vacuum","","","eval-test_expected_states","Good",""
"home1_us_vacuum-vacuum_downstairs-0","laya","vacuum","Vacuum downstairs","","","eval-test_expected_states","Good",""
"home1_us_vacuum-vacuum_return_to_base-0","laya","vacuum","Vacuum return to base","","<MatchFailedError result=MatchTargetsResult(is_match=False, no_match_reason=<MatchFailedReason.AREA: 2>, states=[], no_match_name=None, areas=[AreaEntry(name='Bedroom 1', normalized_name='bedroom1', created_at=datetime.datetime(2026, 9, 21, 15, 56, 58, 355193, tzinfo=datetime.timezone.utc), modified_at=datetime.datetime(2026, 9, 21, 15, 56, 58, 355194, tzinfo=datetime.timezone.utc), aliases=set(), floor_id=None, humidity_entity_id=None, icon=None, id='bedroom_1', labels=set(), picture=None, temperature_entity_id=None, _cache={})], floors=[]), constraints=MatchTargetsConstraints(name=None, area_name='Bedroom 1', floor_name=None, domains={'vacuum'}, device_classes=None, features=<VacuumEntityFeature.RETURN_HOME: 16>, states=None, assistant=None, allow_duplicate_names=False, single_target=False), preferences=MatchTargetsPreferences(area_id=None, floor_id=None)>","eval-test_expected_states","Bad","AssertionError: assert not {'vacuum.roborock_downstairs': {'expected': {'state': 'returning'}, 'got': {'state': 'cleaning'}}}"
"home2_ru_water_valve-close_the_front_yard_valve-0","laya","valve","close the front yard valve","","","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home2_ru_water_valve-close_the_irrigation_valve-0","laya","valve","close the irrigation valve","","","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home2_ru_water_valve-open_the_front_yard_valve-0","laya","valve","open the front yard valve","","","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_water_valve-open_the_irrigation_valve-0","laya","valve","open the irrigation valve","","","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_water_valve-set_the_irrigation_valve_to_50-0","laya","valve","set the irrigation valve to 50%","","Received invalid slot info for HassLightSet","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 50, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_water_valve-turn_off_the_water_in_the_front_yard-0","laya","valve","turn off the water in the front yard","","","eval-test_expected_states","Good",""
"home2_ru_water_valve-turn_on_the_water_in_the_front_yard-0","laya","valve","turn on the water in the front yard","","","eval-test_expected_states","Bad","AssertionError: assert not {'light.garden_light': {'expected': {'color_mode': None, 'state': 'off'}, 'got': {'color_mode': 'onoff', 'state': 'on'}}}"
"home2_ru_water_valve-water_the_front_yard-0","laya","valve","water the front yard","","Sorry, I could not understand that request.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home2_ru_water_valve-water_the_garden-0","laya","valve","water the garden","","Sorry, I could not understand that request.","eval-test_expected_states","Bad","AssertionError: assert not {'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home5_cn_fan-turn_off_the_bedroom_fan-0","laya","fan","Turn off the bedroom fan","","","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 0, 'state': 'off'}, 'got': {'percentage': 100, 'state': 'on'}}}"
"home5_cn_fan-turn_off_the_fan-0","laya","fan","Turn off the fan","","<MatchFailedError result=MatchTargetsResult(is_match=False, no_match_reason=<MatchFailedReason.AREA: 2>, states=[], no_match_name=None, areas=[AreaEntry(name='Living Room', normalized_name='livingroom', created_at=datetime.datetime(2026, 9, 21, 15, 57, 54, 101523, tzinfo=datetime.timezone.utc), modified_at=datetime.datetime(2026, 9, 21, 15, 57, 54, 101527, tzinfo=datetime.timezone.utc), aliases=set(), floor_id=None, humidity_entity_id=None, icon=None, id='living_room', labels=set(), picture=None, temperature_entity_id=None, _cache={})], floors=[]), constraints=MatchTargetsConstraints(name=None, area_name='Living Room', floor_name=None, domains={'fan'}, device_classes=None, features=None, states=None, assistant=None, allow_duplicate_names=False, single_target=False), preferences=MatchTargetsPreferences(area_id=None, floor_id=None)>","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 0, 'state': 'off'}, 'got': {'percentage': 100, 'state': 'on'}}}"
"home5_cn_fan-turn_on_the_bedroom_1_fan-0","laya","fan","Turn on the bedroom 1 fan","","","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 100, 'state': 'on'}, 'got': {'percentage': 0, 'state': 'off'}}}"
"home5_cn_fan-turn_on_the_bedroom_fan-0","laya","fan","Turn on the bedroom fan","","","eval-test_expected_states","Good",""
"home5_cn_fan-turn_on_the_fan-0","laya","fan","Turn on the fan","","<MatchFailedError result=MatchTargetsResult(is_match=False, no_match_reason=<MatchFailedReason.AREA: 2>, states=[], no_match_name=None, areas=[AreaEntry(name='Living Room', normalized_name='livingroom', created_at=datetime.datetime(2026, 9, 21, 15, 57, 49, 763867, tzinfo=datetime.timezone.utc), modified_at=datetime.datetime(2026, 9, 21, 15, 57, 49, 763871, tzinfo=datetime.timezone.utc), aliases=set(), floor_id=None, humidity_entity_id=None, icon=None, id='living_room', labels=set(), picture=None, temperature_entity_id=None, _cache={})], floors=[]), constraints=MatchTargetsConstraints(name=None, area_name='Living Room', floor_name=None, domains={'fan'}, device_classes=None, features=None, states=None, assistant=None, allow_duplicate_names=False, single_target=False), preferences=MatchTargetsPreferences(area_id=None, floor_id=None)>","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 100, 'state': 'on'}, 'got': {'percentage': 0, 'state': 'off'}}}"
"home5_cn_fan-turn_on_the_fan_in_the_bedroom-0","laya","fan","Turn on the fan in the bedroom","","","eval-test_expected_states","Bad","AssertionError: assert not {'fan.bedroom_fan': {'expected': {'percentage': 100, 'state': 'on'}, 'got': {'percentage': 0, 'state': 'off'}}}"
"home7_dk_cover_curtain-close_the_curtains-0","laya","cover","Close the curtains","","Sorry, I could not understand that request.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'closed'}, 'got': {'state': 'open'}}}"
"home7_dk_cover_curtain-close_the_living_room_curtain-0","laya","cover","Close the living room curtain","","","eval-test_expected_states","Good",""
"home7_dk_cover_curtain-close_the_smart_curtains-0","laya","cover","Close the smart curtains","","","eval-test_expected_states","Good",""
"home7_dk_cover_curtain-open_the_living_room_curtains-0","laya","cover","Open the living room curtains","","","eval-test_expected_states","Good",""
"home7_dk_cover_curtain-open_the_living_room_smart_curtain-0","laya","cover","Open the living room smart curtain","","","eval-test_expected_states","Good",""
"home7_dk_cover_curtain-open_the_smart_curtain-0","laya","cover","Open the smart curtain","","Sorry, I could not understand that request.","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home7_dk_cover_curtain-set_the_living_room_curtains_to_50-0","laya","cover","Set the living room curtains to 50%","","","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}, 'light.living_room_light': {'expected': {'brightness': 100}, 'got': {'brightness': 128}}}"
"home7_dk_cover_curtain-set_the_smart_curtain_to_50-0","laya","cover","Set the smart curtain to 50%","","","eval-test_expected_states","Bad","AssertionError: assert not {'cover.smart_curtain': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}, 'light.living_room_light': {'expected': {'brightness': 100}, 'got': {'brightness': 128}}}"
"home7_dk_media_player-mute_the_music-0","laya","media-player","Mute the music","","<MatchFailedError result=MatchTargetsResult(is_match=False, no_match_reason=<MatchFailedReason.AREA: 2>, states=[], no_match_name=None, areas=[AreaEntry(name='Living Room', normalized_name='livingroom', created_at=datetime.datetime(2026, 9, 21, 15, 59, 9, 741471, tzinfo=datetime.timezone.utc), modified_at=datetime.datetime(2026, 9, 21, 15, 59, 9, 741599, tzinfo=datetime.timezone.utc), aliases=set(), floor_id='first', humidity_entity_id=None, icon=None, id='living_room', labels=set(), picture=None, temperature_entity_id=None, _cache={})], floors=[]), constraints=MatchTargetsConstraints(name=None, area_name='Living Room', floor_name=None, domains={'media_player'}, device_classes=None, features=<MediaPlayerEntityFeature.VOLUME_MUTE: 8>, states=None, assistant=None, allow_duplicate_names=False, single_target=False), preferences=MatchTargetsPreferences(area_id=None, floor_id=None)>","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'volume_level': 0.0}, 'got': {'volume_level': 0.6}}}"
"home7_dk_media_player-mute_the_outdoor_speakers-0","laya","media-player","Mute the outdoor speakers","","","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'is_volume_muted': None, 'volume_level': 0.0}, 'got': {'is_volume_muted': True, 'volume_level': 0.6}}}"
"home7_dk_media_player-next_song-0","laya","media-player","Next song","","Sorry, I could not understand that request.","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'media_track': 2}, 'got': {'media_track': 1}}}"
"home7_dk_media_player-pause_outdoor_speakers-0","laya","media-player","Pause Outdoor Speakers","","Received invalid slot info for HassMediaPause","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'state': 'paused'}, 'got': {'state': 'playing'}}}"
"home7_dk_media_player-pause_the_music-0","laya","media-player","Pause the music","","Sorry, I could not understand that request.","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'state': 'paused'}, 'got': {'state': 'playing'}}}"
"home7_dk_media_player-pause_the_music_outside-0","laya","media-player","Pause the music outside","","","eval-test_expected_states","Good",""
"home7_dk_media_player-pause_the_rooftop_terrace_music-0","laya","media-player","Pause the Rooftop Terrace music","","","eval-test_expected_states","Good",""
"home7_dk_media_player-resume_outdoor_speakers-0","laya","media-player","Resume Outdoor Speakers","","Received invalid slot info for HassMediaUnpause","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'state': 'playing'}, 'got': {'state': 'paused'}}}"
"home7_dk_media_player-resume_playing_the_music-0","laya","media-player","Resume playing the music","","<MatchFailedError result=MatchTargetsResult(is_match=False, no_match_reason=<MatchFailedReason.AREA: 2>, states=[], no_match_name=None, areas=[AreaEntry(name='Living Room', normalized_name='livingroom', created_at=datetime.datetime(2026, 9, 21, 15, 58, 37, 381421, tzinfo=datetime.timezone.utc), modified_at=datetime.datetime(2026, 9, 21, 15, 58, 37, 381556, tzinfo=datetime.timezone.utc), aliases=set(), floor_id='first', humidity_entity_id=None, icon=None, id='living_room', labels=set(), picture=None, temperature_entity_id=None, _cache={})], floors=[]), constraints=MatchTargetsConstraints(name=None, area_name='Living Room', floor_name=None, domains={'media_player'}, device_classes=None, features=None, states=None, assistant=None, allow_duplicate_names=False, single_target=False), preferences=MatchTargetsPreferences(area_id=None, floor_id=None)>","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'state': 'playing'}, 'got': {'state': 'paused'}}}"
"home7_dk_media_player-set_outdoor_speakers_volume_to_50-0","laya","media-player","Set outdoor speakers volume to 50%","","Received invalid slot info for HassClimateSetTemperature","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'volume_level': 0.5}, 'got': {'volume_level': 0.9}}}"
"home7_dk_media_player-skip_song_on_outdoor_speakers-0","laya","media-player","Skip song on outdoor speakers","","","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'media_track': 2, 'state': 'playing'}, 'got': {'media_track': 0, 'state': 'idle'}}}"
