task_id,model_id,category,text,tool_call,response,task_name,label,details
"door_left_open_door_left_open-door_left_open-0","gemini-2.5-flash","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: Door Left Open Alert\n  description: Play an alert on a speaker when a door has been left open for a specified duration.\n  domain: automation\n  input:\n    door_sensor:\n      name: Door Sensor\n      description: The binary sensor entity for the door (e.g., garage door, front door).\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class:\n            - door\n            - opening # Allow both door and opening device classes\n    alert_media:\n      name: Alert Media\n      description: The media player and the media item (e.g., sound file, TTS message) to play as an alert.\n      selector:\n        media:\n    open_duration:\n      name: Open Duration\n      description: The amount of time the door must remain open before the alert is played.\n      selector:\n        duration:\n\ntrigger:\n  - platform: state\n    entity_id: !input door_sensor\n    to: 'on'\n    for: !input open_duration\n\naction:\n  - service: media_player.play_media\n    # The 'media' selector output can be directly used as data for media_player.play_media\n    data: !input alert_media\n\nmode: single\n```","door_left_open-test_blueprint_inputs","Good",""
"door_left_open_door_left_open-door_left_open-4","qwen3-4b","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: Door Left Open Alert\n  steps:\n    - title: Detect door state\n      steps:\n        - platform: state\n          entity: '{{ inputs.door_sensor }}'\n          condition: 'is_state'\n          value: 'on'\n          trigger:\n            - platform: state\n              entity_id: '{{ inputs.door_sensor }}'\n              from: 'off'\n          action:\n            - delay: '{{ inputs.open_duration }}'\n            - service: media_player.play_media\n              data:\n                entity_id: '{{ inputs.alert_media }}'\n                media_content_id: 'alert_sound_url'\n                media_type: 'sound'\n```","door_left_open-test_blueprint_inputs","Bad","AssertionError"
"door_left_open_door_left_open-door_left_open-4","qwen3-4b","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: Door Left Open Alert\n  steps:\n    - title: Detect door state\n      steps:\n        - platform: state\n          entity: '{{ inputs.door_sensor }}'\n          condition: 'is_state'\n          value: 'on'\n          trigger:\n            - platform: state\n              entity_id: '{{ inputs.door_sensor }}'\n              from: 'off'\n          action:\n            - delay: '{{ inputs.open_duration }}'\n            - service: media_player.play_media\n              data:\n                entity_id: '{{ inputs.alert_media }}'\n                media_content_id: 'alert_sound_url'\n                media_type: 'sound'\n```","door_left_open-test_door_open_plays_media","Bad","AssertionError: Unable to load automation."
"door_left_open_door_left_open-door_left_open-0","qwen3-8b","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: door_left_open_alert\n  description: Play an alert on the speaker when the door is left open for a specified duration.\n  inputs:\n    door_sensor:\n      name: Door Sensor\n      description: A binary_sensor entity that detects if the door is open.\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class: opening\n    alert_media:\n      name: Alert Media\n      description: The media player and media ID to play the alert.\n      selector:\n        media:\n          type: media_player\n          media_id: 'alert_sound.mp3'\n    open_duration:\n      name: Open Duration\n      description: The duration the door must be open before triggering the alert.\n      selector:\n        duration:\n          default: '00:05:00'\n  automation:\n    - alias: Play alert if door is left open\n      trigger:\n        - platform: state\n          entity_id: '{{ door_sensor }}'\n          to: 'on'\n      condition:\n        - condition: template\n          value_template: >\n            {{ is_state_attr('binary_sensor.{{ door_sensor }}', 'last_changed') | timestamp_diff(now(), 'minutes') >= open_duration | timestamp_sec }}\n      action:\n        - service: media_player.play_media\n          data:\n            entity_id: '{{ alert_media.entity }}'\n            media_id: '{{ alert_media.media_id }}'\n```","door_left_open-test_blueprint_inputs","Bad","AssertionError"
"door_left_open_door_left_open-door_left_open-0","qwen3-8b","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: door_left_open_alert\n  description: Play an alert on the speaker when the door is left open for a specified duration.\n  inputs:\n    door_sensor:\n      name: Door Sensor\n      description: A binary_sensor entity that detects if the door is open.\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class: opening\n    alert_media:\n      name: Alert Media\n      description: The media player and media ID to play the alert.\n      selector:\n        media:\n          type: media_player\n          media_id: 'alert_sound.mp3'\n    open_duration:\n      name: Open Duration\n      description: The duration the door must be open before triggering the alert.\n      selector:\n        duration:\n          default: '00:05:00'\n  automation:\n    - alias: Play alert if door is left open\n      trigger:\n        - platform: state\n          entity_id: '{{ door_sensor }}'\n          to: 'on'\n      condition:\n        - condition: template\n          value_template: >\n            {{ is_state_attr('binary_sensor.{{ door_sensor }}', 'last_changed') | timestamp_diff(now(), 'minutes') >= open_duration | timestamp_sec }}\n      action:\n        - service: media_player.play_media\n          data:\n            entity_id: '{{ alert_media.entity }}'\n            media_id: '{{ alert_media.media_id }}'\n```","door_left_open-test_door_open_plays_media","Bad","AssertionError: Unable to load automation."
"door_left_open_door_left_open-door_left_open-1","qwen3-8b","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: door_left_open_alert\n  description: Plays an alert on a speaker when a door is left open for a specified duration.\n  inputs:\n    door_sensor:\n      description: A binary_sensor entity that represents the door.\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class: opening\n    alert_media:\n      description: The media player and media ID to play the alert.\n      selector:\n        media:\n          media_player: true\n          media_id: true\n    open_duration:\n      description: The duration the door must be open before triggering the alert.\n      selector:\n        duration:\n          minutes: true\n  sensors:\n    door_open_duration:\n      friendly_name: 'Door Open Duration'\n      unit_of_measurement: 'minutes'\n      icon: 'mdi:timer'\n      value_template: >\n        {% if states.binary_sensor['<door_sensor>'] == 'on' %}\n          {{ (as_timestamp(now()) - as_timestamp(states.binary_sensor['<door_sensor>'].last_changed)) | float / 60 | round(2) }}\n        {% else %}\n          0\n        {% endif %}\n  conditions:\n    condition: template\n    value_template: >\n      {% if (as_timestamp(now()) - as_timestamp(states.binary_sensor['<door_sensor>'].last_changed)) | float / 60 | round(2) >= (open_duration | int / 60) %}\n        true\n      {% else %}\n        false\n      {% endif %}\n  actions:\n    - service: media_player.play_media\n      data:\n        entity_id: >-\n          {% if alert_media.media_player is not none %}\n            {{ alert_media.media_player }}\n          {% else %}\n            {{ alert_media.entity_id }}\n          {% endif %}\n        media_id: '{{ alert_media.media_id }}'\n```","door_left_open-test_blueprint_inputs","Bad","AssertionError"
"door_left_open_door_left_open-door_left_open-1","qwen3-8b","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: door_left_open_alert\n  description: Plays an alert on a speaker when a door is left open for a specified duration.\n  inputs:\n    door_sensor:\n      description: A binary_sensor entity that represents the door.\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class: opening\n    alert_media:\n      description: The media player and media ID to play the alert.\n      selector:\n        media:\n          media_player: true\n          media_id: true\n    open_duration:\n      description: The duration the door must be open before triggering the alert.\n      selector:\n        duration:\n          minutes: true\n  sensors:\n    door_open_duration:\n      friendly_name: 'Door Open Duration'\n      unit_of_measurement: 'minutes'\n      icon: 'mdi:timer'\n      value_template: >\n        {% if states.binary_sensor['<door_sensor>'] == 'on' %}\n          {{ (as_timestamp(now()) - as_timestamp(states.binary_sensor['<door_sensor>'].last_changed)) | float / 60 | round(2) }}\n        {% else %}\n          0\n        {% endif %}\n  conditions:\n    condition: template\n    value_template: >\n      {% if (as_timestamp(now()) - as_timestamp(states.binary_sensor['<door_sensor>'].last_changed)) | float / 60 | round(2) >= (open_duration | int / 60) %}\n        true\n      {% else %}\n        false\n      {% endif %}\n  actions:\n    - service: media_player.play_media\n      data:\n        entity_id: >-\n          {% if alert_media.media_player is not none %}\n            {{ alert_media.media_player }}\n          {% else %}\n            {{ alert_media.entity_id }}\n          {% endif %}\n        media_id: '{{ alert_media.media_id }}'\n```","door_left_open-test_door_open_plays_media","Bad","AssertionError: Unable to load automation."
"door_left_open_door_left_open-door_left_open-2","qwen3-8b","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: door_left_open_alert\n  description: Play an alert on a speaker when a door is left open for a specified duration.\n  inputs:\n    door_sensor:\n      description: A binary_sensor entity that represents the door.\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class: door\n    alert_media:\n      description: The media player and media ID to play the alert.\n      selector:\n        media:\n          media_player: true\n          media_id: true\n    open_duration:\n      description: The duration the door must be open before triggering the alert.\n      selector:\n        duration:\n          minutes: true\n  sensors:\n    door_open_duration:\n      description: Tracks how long the door has been open.\n      unit_of_measurement: 'minutes'\n      icon: 'mdi:timer'\n      value_template: >\n        {% if is_state('binary_sensor.door', 'on') %}\n          {{ (now() - state_attr('binary_sensor.door', 'last_changed')).total_seconds() / 60 | round }}\n        {% else %}\n          0\n        {% endif %}\n  conditions:\n    condition: template\n    value_template: >\n      {{ (now() - state_attr('binary_sensor.door', 'last_changed')).total_seconds() / 60 | round >= (open_duration | timestamp_offset('minute') | timestamp_seconds / 60) }}\n  actions:\n    - service: media_player.play_media\n      data:\n        entity_id: >-\n          {{ alert_media.entity_id }}\n        media_id: >-\n          {{ alert_media.media_id }}\n```","door_left_open-test_blueprint_inputs","Bad","AssertionError"
"door_left_open_door_left_open-door_left_open-2","qwen3-8b","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: door_left_open_alert\n  description: Play an alert on a speaker when a door is left open for a specified duration.\n  inputs:\n    door_sensor:\n      description: A binary_sensor entity that represents the door.\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class: door\n    alert_media:\n      description: The media player and media ID to play the alert.\n      selector:\n        media:\n          media_player: true\n          media_id: true\n    open_duration:\n      description: The duration the door must be open before triggering the alert.\n      selector:\n        duration:\n          minutes: true\n  sensors:\n    door_open_duration:\n      description: Tracks how long the door has been open.\n      unit_of_measurement: 'minutes'\n      icon: 'mdi:timer'\n      value_template: >\n        {% if is_state('binary_sensor.door', 'on') %}\n          {{ (now() - state_attr('binary_sensor.door', 'last_changed')).total_seconds() / 60 | round }}\n        {% else %}\n          0\n        {% endif %}\n  conditions:\n    condition: template\n    value_template: >\n      {{ (now() - state_attr('binary_sensor.door', 'last_changed')).total_seconds() / 60 | round >= (open_duration | timestamp_offset('minute') | timestamp_seconds / 60) }}\n  actions:\n    - service: media_player.play_media\n      data:\n        entity_id: >-\n          {{ alert_media.entity_id }}\n        media_id: >-\n          {{ alert_media.media_id }}\n```","door_left_open-test_door_open_plays_media","Bad","AssertionError: Unable to load automation."
"door_left_open_door_left_open-door_left_open-3","qwen3-8b","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: door_left_open_alert\n  description: Plays an alert on a speaker when a door has been left open for a specified duration.\n  author: Home Assistant\n  domain: homeassistant\n  inputs:\n    door_sensor:\n      description: A binary_sensor entity that represents the door.\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class: opening\n    alert_media:\n      description: The media player and media ID to play the alert.\n      selector:\n        media:\n          media_player:\n            - selector: media_player\n          media_id:\n            - selector: media_id\n    open_duration:\n      description: The duration the door must be open before triggering the alert.\n      selector:\n        duration:\n          default: 00:05:00\n  sensors:\n    door_open_duration:\n      description: Tracks how long the door has been open.\n      unit_of_measurement: minutes\n      icon: mdi:timer\n      value_template: >\n        {% if states.binary_sensor['<door_sensor>'] == 'on' %}\n          {{ (now() - states.binary_sensor['<door_sensor>'].last_changed).seconds / 60 | round }}\n        {% else %}\n          0\n        {% endif %}\n  automation:\n    - alias: Play alert if door is left open\n      trigger:\n        - platform: state\n          entity_id: '{{ door_sensor }}'\n          to: 'on'\n      condition:\n        - condition: template\n          value_template: >\n            {% if (now() - states.binary_sensor['<door_sensor>'].last_changed).seconds >= open_duration | timestamp_sec %}\n              true\n            {% else %}\n              false\n            {% endif %}\n      action:\n        - service: media_player.play_media\n          data:\n            entity_id: '{{ alert_media.media_player }}'\n            media_id: '{{ alert_media.media_id }}'\n```","door_left_open-test_blueprint_inputs","Bad","AssertionError"
"door_left_open_door_left_open-door_left_open-3","qwen3-8b","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: door_left_open_alert\n  description: Plays an alert on a speaker when a door has been left open for a specified duration.\n  author: Home Assistant\n  domain: homeassistant\n  inputs:\n    door_sensor:\n      description: A binary_sensor entity that represents the door.\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class: opening\n    alert_media:\n      description: The media player and media ID to play the alert.\n      selector:\n        media:\n          media_player:\n            - selector: media_player\n          media_id:\n            - selector: media_id\n    open_duration:\n      description: The duration the door must be open before triggering the alert.\n      selector:\n        duration:\n          default: 00:05:00\n  sensors:\n    door_open_duration:\n      description: Tracks how long the door has been open.\n      unit_of_measurement: minutes\n      icon: mdi:timer\n      value_template: >\n        {% if states.binary_sensor['<door_sensor>'] == 'on' %}\n          {{ (now() - states.binary_sensor['<door_sensor>'].last_changed).seconds / 60 | round }}\n        {% else %}\n          0\n        {% endif %}\n  automation:\n    - alias: Play alert if door is left open\n      trigger:\n        - platform: state\n          entity_id: '{{ door_sensor }}'\n          to: 'on'\n      condition:\n        - condition: template\n          value_template: >\n            {% if (now() - states.binary_sensor['<door_sensor>'].last_changed).seconds >= open_duration | timestamp_sec %}\n              true\n            {% else %}\n              false\n            {% endif %}\n      action:\n        - service: media_player.play_media\n          data:\n            entity_id: '{{ alert_media.media_player }}'\n            media_id: '{{ alert_media.media_id }}'\n```","door_left_open-test_door_open_plays_media","Bad","AssertionError: Unable to load automation."
"door_left_open_door_left_open-door_left_open-4","qwen3-8b","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: Door left open alert\n  description: Plays an alert on a speaker when a door has been left open for a specified duration.\n  inputs:\n    door_sensor:\n      description: A binary_sensor entity representing the door.\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class: opening\n    alert_media:\n      description: The media player and media ID to play the alert.\n      selector:\n        media:\n          media_player:\n            - selector: media_player\n          media_id:\n            - selector: media_id\n    open_duration:\n      description: The duration the door must be open before triggering the alert.\n      selector:\n        duration:\n          minutes: 0\n  sensors:\n    door_open_duration:\n      description: Tracks how long the door has been open.\n      unit_of_measurement: minutes\n      value_template: >\n        {% if is_state('binary_sensor.door', 'on') %}\n          {{ (now() - states('binary_sensor.door').last_changed).total_seconds() / 60 | round }}\n        {% else %}\n          0\n        {% endif %}\n  conditions:\n    condition:\n      - condition: template\n        value_template: >\n          {% if (now() - states('binary_sensor.door').last_changed).total_seconds() / 60 >= (open_duration | int) %}\n            true\n          {% else %}\n            false\n          {% endif %}\n  actions:\n    - service: media_player.play_media\n      data:\n        entity_id: !input.alert_media.media_player\n        media_id: !input.alert_media.media_id\n```","door_left_open-test_blueprint_inputs","Bad","AssertionError"
"door_left_open_door_left_open-door_left_open-4","qwen3-8b","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: Door left open alert\n  description: Plays an alert on a speaker when a door has been left open for a specified duration.\n  inputs:\n    door_sensor:\n      description: A binary_sensor entity representing the door.\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class: opening\n    alert_media:\n      description: The media player and media ID to play the alert.\n      selector:\n        media:\n          media_player:\n            - selector: media_player\n          media_id:\n            - selector: media_id\n    open_duration:\n      description: The duration the door must be open before triggering the alert.\n      selector:\n        duration:\n          minutes: 0\n  sensors:\n    door_open_duration:\n      description: Tracks how long the door has been open.\n      unit_of_measurement: minutes\n      value_template: >\n        {% if is_state('binary_sensor.door', 'on') %}\n          {{ (now() - states('binary_sensor.door').last_changed).total_seconds() / 60 | round }}\n        {% else %}\n          0\n        {% endif %}\n  conditions:\n    condition:\n      - condition: template\n        value_template: >\n          {% if (now() - states('binary_sensor.door').last_changed).total_seconds() / 60 >= (open_duration | int) %}\n            true\n          {% else %}\n            false\n          {% endif %}\n  actions:\n    - service: media_player.play_media\n      data:\n        entity_id: !input.alert_media.media_player\n        media_id: !input.alert_media.media_id\n```","door_left_open-test_door_open_plays_media","Bad","AssertionError: Unable to load automation."
