model_id,task_prefix,category,label,text,response,tool_call,entity_diff
"home-llm","home7_dk_media_player","media-player","Bad","Skip song on outdoor speakers","skipping outdoor speakers now.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'media_player.media_next_track', 'target_device': 'media_player.outdoor_speakers'}}","{'media_player.outdoor_speakers': {'expected': {'media_track': 2}, 'got': {'media_track': 1}}}"
"home-llm","home1_us_smart_lock","lock","Good","Unlock smart lock","unlocking Smart Lock now","{'tool_name': 'HassCallService', 'tool_args': {'service': 'lock.unlock', 'target_device': 'lock.smart_lock'}}","{}"
"home-llm","intents_en_light_hassturnoff","light","Bad","turn off all the lights in kitchen","deactivating all the lights on for you","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_off', 'target_device': 'light.kitchen_ceiling'}}","{'light.kitchen_countertop': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}, 'light.kitchen_cabinets': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}}"
"home-llm","intents_en_light_hassturnoff","light","Bad","Deactivate all lights on the first floor","turning off light as requested","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_off', 'target_device': 'light.bedroom_lamp'}}","{'light.kitchen_countertop': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}, 'light.kitchen_cabinets': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}, 'light.living_room_lamp': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}, 'light.play_corner': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}}"
"home-llm","intents_en_light_hassturnon","light","Bad","turn on all living room lights","activating Living Room Lamp","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.living_room_lamp'}}","{'light.play_corner': {'expected': {'state': 'on'}, 'got': {'state': 'off'}}}"
"home-llm","intents_en_homeassistant_hassturnon","turn_on_off","Good","turn on ceiling fan","starting Ceiling Fan","{'tool_name': 'HassCallService', 'tool_args': {'service': 'fan.turn_on', 'target_device': 'fan.ceiling'}}","{}"
"home-llm","intents_en_fan_hassturnoff","fan","Good","turn off living room fans","deactivating Ceiling Fan as requested","{'tool_name': 'HassCallService', 'tool_args': {'service': 'fan.turn_off', 'target_device': 'fan.ceiling'}}","{}"
"home-llm","intents_en_light_hasslightset","light","Bad","bedroom lamp maximum brightness","increasing bedroom lamp's brightness to 50%","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.set_brightness', 'target_device': 'light.bedroom_lamp', 'brightness': 127}}","{'light.bedroom_lamp': {'expected': {'brightness': 255}, 'got': {'brightness': 102}}}"
"home-llm","home5_cn_fan","fan","Good","Turn off the bedroom fan","turning off Bedroom Fan","{'tool_name': 'HassCallService', 'tool_args': {'service': 'fan.turn_off', 'target_device': 'fan.bedroom_fan'}}","{}"
"home-llm","intents_en_light_hassturnon","light","Bad","living room lighting on","turning on the light for you.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.living_room_lamp'}}","{'light.play_corner': {'expected': {'state': 'on'}, 'got': {'state': 'off'}}}"
"home-llm","intents_en_light_hassturnon","light","Bad","turn on the light in living room","activating Living Room Lamp","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.living_room_lamp'}}","{'light.play_corner': {'expected': {'state': 'on'}, 'got': {'state': 'off'}}}"
"home-llm","intents_en_cover_hassturnoff","cover","Bad","close bedroom blinds","closing the blinds as you requested.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'cover.close', 'target_device': 'cover.curtain_left'}}","{'cover.bedroom': {'expected': {'state': 'closed'}, 'got': {'state': 'open'}}}"
"home-llm","intents_en_light_hasslightset","light","Bad","set the bedroom brightness to 50%","lowering the brightness of bedroom to 50%.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.bedroom_lamp', 'brightness': 127}}","{'light.bedroom_lamp': {'expected': {'brightness': 128}, 'got': {'brightness': 127}}}"
"home-llm","intents_en_light_hassturnoff","light","Bad","turn off kitchen lights","deactivating Kitchen countertop","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_off', 'target_device': 'light.kitchen_countertop'}}","{'light.kitchen_cabinets': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}}"
"home-llm","home2_ru_water_valve","valve","Bad","close the irrigation valve","closing irrigation valve now","{'tool_name': 'HassCallService', 'tool_args': {'service': 'valve.close', 'target_device': 'valve.irrigation_valve'}}","{'valve.irrigation_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home-llm","home7_dk_media_player","media-player","Bad","Next song","playing next track on media player queue.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'media_player.media_next_track', 'target_device': 'media_player.outdoor_speakers'}}","{'media_player.outdoor_speakers': {'expected': {'media_track': 2}, 'got': {'media_track': 1}}}"
"home-llm","intents_en_light_hassturnon","light","Bad","turn on the lights in living room","activating Living Room Lamp","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.living_room_lamp'}}","{'light.play_corner': {'expected': {'state': 'on'}, 'got': {'state': 'off'}}}"
"home-llm","intents_en_homeassistant_hassturnoff","turn_on_off","Good","bedroom lamp off","deactivating Bedroom Lamp as requested","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_off', 'target_device': 'light.bedroom_lamp'}}","{}"
"home-llm","home1_us_vacuum","vacuum","Good","Vacuum return to base","Vacuum is returning to its docking station.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'vacuum.return_to_base', 'target_device': 'vacuum.roborock_downstairs'}}","{}"
"home-llm","home7_dk_media_player","media-player","Bad","Skip to the next track","skipping to the next track for you.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'media_player.media_next_track', 'target_device': 'media_player.outdoor_speakers'}}","{'media_player.outdoor_speakers': {'expected': {'media_track': 2}, 'got': {'media_track': 1}}}"
"home-llm","intents_en_light_hasslightset","light","Bad","change the brightness of bedroom to the highest","I'm sorry, I didn't produce a correctly formatted tool call! Please see the logs for more info.","None","{'light.bedroom_lamp': {'expected': {'brightness': 255}, 'got': {'brightness': 102}}}"
"home-llm","home1_us_vacuum","vacuum","Good","Clean the living room","i'm cleaning the house for you.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'vacuum.start', 'target_device': 'vacuum.roborock_downstairs'}}","{}"
"home-llm","intents_en_valve_hasssetposition","valve","Bad","increase main valve position to 100","I'm sorry, I didn't produce a correctly formatted tool call! Please see the logs for more info.","None","{'valve.main_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home-llm","intents_en_light_hassturnoff","light","Bad","turn off all the kitchen lights","deactivating all the lights in the room.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_off', 'target_device': 'light.kitchen_ceiling'}}","{'light.kitchen_countertop': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}, 'light.kitchen_cabinets': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}}"
"home-llm","dom1_pl_todo","todo","Good","Add clean the kitchen to my todo list","i've put clean the kitchen on your list of things to do.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'todo.add_item', 'target_device': 'todo.personal_tasks', 'item': 'Clean the kitchen'}}","{}"
"home-llm","intents_en_light_hasslightset","light","Bad","bedroom lamp 50%","lowering bedroom lamp to 50% brightness.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.set_brightness', 'target_device': 'light.bedroom_lamp', 'brightness': 127}}","{'light.bedroom_lamp': {'expected': {'brightness': 128}, 'got': {'brightness': 102}}}"
"home-llm","intents_en_light_hassturnon","light","Bad","turn the light in living room on","activating Living Room Lamp","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.living_room_lamp'}}","{'light.play_corner': {'expected': {'state': 'on'}, 'got': {'state': 'off'}}}"
"home-llm","intents_en_light_hasslightset","light","Bad","bedroom 50%","lowering bedroom to 50% brightness.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.set_brightness', 'target_device': 'light.bedroom_lamp', 'brightness': 127}}","{'light.bedroom_lamp': {'expected': {'brightness': 128}, 'got': {'brightness': 102}}}"
"home-llm","intents_en_fan_hassturnoff","fan","Bad","turn all the living room fans off","deactivating all the devices as requested","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_off', 'target_device': 'light.living_room_lamp'}}","{'light.living_room_lamp': {'expected': {'color_mode': <ColorMode.ONOFF: 'onoff'>, 'state': 'on'}, 'got': {'color_mode': None, 'state': 'off'}}, 'fan.ceiling': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}}"
"home-llm","intents_en_light_hasslightset","light","Bad","set the lights of the bedroom to 50% brightness","lowering the brightness of bedroom.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.bedroom_lamp', 'brightness': 127}}","{'light.bedroom_lamp': {'expected': {'brightness': 128}, 'got': {'brightness': 127}}}"
"home-llm","home2_ru_water_valve","valve","Bad","turn off the water in the front yard","i'll stop the water flow for you.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'valve.stop', 'target_device': 'valve.irrigation_valve'}}","{'valve.irrigation_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home-llm","intents_en_homeassistant_hassturnon","turn_on_off","Good","activate ceiling fan","starting Ceiling Fan now","{'tool_name': 'HassCallService', 'tool_args': {'service': 'fan.turn_on', 'target_device': 'fan.ceiling'}}","{}"
"home-llm","dom1_pl_todo","todo","Good","Add history homework to my tasks","successfully added history homework to your tasks.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'todo.add_item', 'target_device': 'todo.personal_tasks', 'item': 'History homework'}}","{}"
"home-llm","intents_en_light_hassturnon","light","Bad","turn on living room lights","i'll go ahead and turn the light on.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.living_room_lamp'}}","{'light.play_corner': {'expected': {'state': 'on'}, 'got': {'state': 'off'}}}"
"home-llm","intents_en_light_hassturnon","light","Bad","living room lights on","turning on the light for you","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.living_room_lamp'}}","{'light.play_corner': {'expected': {'state': 'on'}, 'got': {'state': 'off'}}}"
"home-llm","dom1_pl_todo","todo","Good","Put history homework on my task list","successfully added history homework to your tasks.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'todo.add_item', 'target_device': 'todo.personal_tasks', 'item': 'History homework'}}","{}"
"home-llm","intents_en_light_hasslightset","light","Bad","change the brightness of bedroom lamp to lowest","setting bedroom lamp's brightness level to 10%.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.set_brightness', 'target_device': 'light.bedroom_lamp', 'brightness': 25}}","{'light.bedroom_lamp': {'expected': {'brightness': 3}, 'got': {'brightness': 102}}}"
"home-llm","intents_en_light_hassturnoff","light","Bad","turn off the light in kitchen","deactivating Kitchen ceiling as requested","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_off', 'target_device': 'light.kitchen_ceiling'}}","{'light.kitchen_countertop': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}, 'light.kitchen_cabinets': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}}"
"home-llm","intents_en_light_hassturnon","light","Bad","turn the lighting in the living room on","activating Living Room Lamp","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.living_room_lamp'}}","{'light.play_corner': {'expected': {'state': 'on'}, 'got': {'state': 'off'}}}"
"home-llm","intents_en_homeassistant_hassturnoff","turn_on_off","Good","play corner light off","switching off Play Corner now","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_off', 'target_device': 'light.play_corner'}}","{}"
"home-llm","intents_en_homeassistant_hassturnoff","turn_on_off","Good","turn off play corner lights","deactivating Play Corner as requested","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_off', 'target_device': 'light.play_corner'}}","{}"
"home-llm","intents_en_homeassistant_hassturnon","turn_on_off","Good","turn the ceiling fan on","starting Ceiling Fan now","{'tool_name': 'HassCallService', 'tool_args': {'service': 'fan.turn_on', 'target_device': 'fan.ceiling'}}","{}"
"home-llm","intents_en_light_hassturnon","light","Bad","turn the living room lights on","activating Living Room Lamp","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.living_room_lamp'}}","{'light.play_corner': {'expected': {'state': 'on'}, 'got': {'state': 'off'}}}"
"home-llm","intents_en_valve_hasssetposition","valve","Bad","open main valve to 100","opening main valve for you","{'tool_name': 'HassCallService', 'tool_args': {'service': 'valve.open', 'target_device': 'valve.main_valve'}}","{'valve.main_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home-llm","intents_en_light_hasslightset","light","Bad","brightness bedroom lamp 50%","dimming bedroom lamp to 50% brightness.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.set_brightness', 'target_device': 'light.bedroom_lamp', 'brightness': 127}}","{'light.bedroom_lamp': {'expected': {'brightness': 128}, 'got': {'brightness': 102}}}"
"home-llm","intents_en_light_hassturnon","light","Bad","turn on the light in the living room","i'll go ahead and turn the light on.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.living_room_lamp'}}","{'light.play_corner': {'expected': {'state': 'on'}, 'got': {'state': 'off'}}}"
"home-llm","intents_en_cover_hassturnoff","cover","Bad","close the curtain left in the living room","closing Curtain Left for you","{'tool_name': 'HassCallService', 'tool_args': {'service': 'cover.close', 'target_device': 'cover.curtain_left'}}","{'cover.curtain_left': {'expected': {'state': 'closed'}, 'got': {'state': 'open'}}}"
"home-llm","home1_us_smart_lock","lock","Good","Lock the front door lock","locking front door as requested","{'tool_name': 'HassCallService', 'tool_args': {'service': 'lock.lock', 'target_device': 'lock.smart_lock'}}","{}"
"home-llm","home1_us_cover_garage","cover","Bad","Please open the garage door","opening the garage door for you.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'cover.open', 'target_device': 'cover.garage_door_opener'}}","{'cover.garage_door_opener': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home-llm","home2_ru_water_valve","valve","Bad","open the front yard valve","opening the valve for you.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'valve.open', 'target_device': 'valve.irrigation_valve'}}","{'valve.irrigation_valve': {'expected': {'current_position': 100, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home-llm","intents_en_light_hassturnoff","light","Bad","turn off kitchen light","deactivating Kitchen Light as requested","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_off', 'target_device': 'light.kitchen_ceiling'}}","{'light.kitchen_countertop': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}, 'light.kitchen_cabinets': {'expected': {'state': 'off'}, 'got': {'state': 'on'}}}"
"home-llm","intents_en_light_hassturnon","light","Bad","turn on living room light","activating Living Room Lamp","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.living_room_lamp'}}","{'light.play_corner': {'expected': {'state': 'on'}, 'got': {'state': 'off'}}}"
"home-llm","intents_en_valve_hassturnoff","valve","Bad","close the main valve","closing main valve now","{'tool_name': 'HassCallService', 'tool_args': {'service': 'valve.close', 'target_device': 'valve.main_valve'}}","{'valve.main_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home-llm","intents_en_fan_hassturnon","fan","Good","turn on all fans in the living room","starting Ceiling Fan","{'tool_name': 'HassCallService', 'tool_args': {'service': 'fan.turn_on', 'target_device': 'fan.ceiling'}}","{}"
"home-llm","home2_ru_water_valve","valve","Bad","close the front yard valve","closing irrigation valve now","{'tool_name': 'HassCallService', 'tool_args': {'service': 'valve.close', 'target_device': 'valve.irrigation_valve'}}","{'valve.irrigation_valve': {'expected': {'current_position': 0, 'state': 'closed'}, 'got': {'current_position': 100, 'state': 'open'}}}"
"home-llm","intents_en_light_hasslightset","light","Bad","set the brightness in the bedroom to the lowest","setting the brightness of light to its lowest level.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.bedroom_lamp', 'brightness': 25}}","{'light.bedroom_lamp': {'expected': {'brightness': 3}, 'got': {'brightness': 25}}}"
"home-llm","intents_en_homeassistant_hassturnoff","turn_on_off","Good","deactivate bedroom lamp","turning off Bedroom Lamp","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_off', 'target_device': 'light.bedroom_lamp'}}","{}"
"home-llm","intents_en_cover_hasssetposition","cover","Bad","set the curtain in the bedroom to 50%","lowering bedroom curtains to 50% brightness.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.adjust_brightness', 'target_device': 'light.bedroom_lamp', 'brightness': 127}}","{'cover.bedroom': {'expected': {'current_position': 50, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home-llm","home7_dk_media_player","media-player","Bad","Unpause the Rooftop Terrace music","stopping Rooftop Terrace now","{'tool_name': 'HassCallService', 'tool_args': {'service': 'media_player.media_stop', 'target_device': 'media_player.rooftop_terrace'}}","{'media_player.outdoor_speakers': {'expected': {'state': 'playing'}, 'got': {'state': 'paused'}}}"
"home-llm","home1_us_smart_lock","lock","Good","Lock the smart lock","locking smart lock for you","{'tool_name': 'HassCallService', 'tool_args': {'service': 'lock.lock', 'target_device': 'lock.smart_lock'}}","{}"
"home-llm","intents_en_fan_hassturnoff","fan","Good","turn off all fans in the living room","deactivating all fans as requested","{'tool_name': 'HassCallService', 'tool_args': {'service': 'fan.turn_off', 'target_device': 'fan.ceiling'}}","{}"
"home-llm","home1_us_smart_lock","lock","Good","Lock smart lock","locking smart lock for you","{'tool_name': 'HassCallService', 'tool_args': {'service': 'lock.lock', 'target_device': 'lock.smart_lock'}}","{}"
"home-llm","home1_us_vacuum","vacuum","Good","Roborock return to base","commencing its cleaning cycle.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'vacuum.return_to_base', 'target_device': 'vacuum.roborock_downstairs'}}","{}"
"home-llm","intents_en_cover_hassturnon","cover","Bad","open the curtain left","opening the door for you as requested.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'cover.open', 'target_device': 'cover.curtain_left'}}","{'cover.curtain_left': {'expected': {'state': 'open'}, 'got': {'state': 'closed'}}}"
"home-llm","intents_en_fan_hassturnon","fan","Bad","turn living room fan on","starting Living Room Fan for you","{'tool_name': 'HassCallService', 'tool_args': {'service': 'fan.turn_on', 'target_device': 'fan.living_room_fan'}}","{'fan.ceiling': {'expected': {'state': 'on'}, 'got': {'state': 'off'}}}"
"home-llm","intents_en_light_hasslightset","light","Bad","set the bedroom lamp brightness to the lowest","setting the bedroom lamp's brightness to 10% for you.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.turn_on', 'target_device': 'light.bedroom_lamp', 'brightness': 25}}","{'light.bedroom_lamp': {'expected': {'brightness': 3}, 'got': {'brightness': 25}}}"
"home-llm","intents_en_light_hasslightset","light","Bad","turn bedroom lamp to 50%","lowering the brightness of bedroom lamp to 50%.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'light.set_brightness', 'target_device': 'light.bedroom_lamp', 'brightness': 127}}","{'light.bedroom_lamp': {'expected': {'brightness': 128}, 'got': {'brightness': 102}}}"
"home-llm","intents_en_cover_hasssetposition","cover","Bad","open the curtains to 50% in the bedroom","I'm sorry, I didn't produce a correctly formatted tool call! Please see the logs for more info.","None","{'cover.bedroom': {'expected': {'current_position': 50, 'state': 'open'}, 'got': {'current_position': 0, 'state': 'closed'}}}"
"home-llm","dom1_pl_todo","todo","Good","Put clean the kitchen on personal tasks list","successfully added clean the kitchen to your tasks.

i've put clean the kitchen on your todo list.
clean the kitchen has been successfully added to your list.","{'tool_name': 'HassCallService', 'tool_args': {'service': 'todo.add_item', 'target_device': 'todo.personal_tasks', 'item': 'Clean the kitchen'}}","{}"
